iter,split,loss,lr,cpsnr,psnr,ssim,time
96,train,0.015422,5.933e-05,,,,52.4
97,train,0.024578,5.742e-05,,,,53.0
98,train,0.010021,5.554e-05,,,,53.5
99,train,0.012163,5.367e-05,,,,54.0
100,train,0.014630,5.182e-05,,,,54.6
101,train,0.021284,5.000e-05,,,,55.1
102,train,0.015916,4.820e-05,,,,55.7
103,train,0.018381,4.642e-05,,,,56.2
104,train,0.024359,4.466e-05,,,,56.8
105,train,0.016954,4.293e-05,,,,57.3
106,train,0.017171,4.122e-05,,,,57.8
107,train,0.019102,3.954e-05,,,,58.4
108,train,0.019549,3.789e-05,,,,59.0
109,train,0.020603,3.626e-05,,,,59.4
110,train,0.016367,3.466e-05,,,,60.0
111,train,0.017785,3.309e-05,,,,60.5
112,train,0.014260,3.155e-05,,,,61.1
113,train,0.014205,3.003e-05,,,,61.6
114,train,0.016085,2.855e-05,,,,62.1
115,train,0.012185,2.710e-05,,,,62.7
116,train,0.010381,2.569e-05,,,,63.2
117,train,0.019484,2.430e-05,,,,63.8
118,train,0.021559,2.295e-05,,,,64.2
119,train,0.019524,2.163e-05,,,,64.8
120,train,0.008713,2.035e-05,,,,65.3
121,train,0.016390,1.910e-05,,,,65.8
122,train,0.021851,1.789e-05,,,,66.3
123,train,0.014663,1.671e-05,,,,66.9
124,train,0.017580,1.557e-05,,,,67.4
125,train,0.011963,1.446e-05,,,,67.9
126,train,0.021536,1.340e-05,,,,68.4
127,train,0.030503,1.237e-05,,,,69.0
128,train,0.013111,1.138e-05,,,,69.5
129,train,0.017412,1.043e-05,,,,70.0
130,train,0.014333,9.517e-06,,,,70.5
131,train,0.021355,8.645e-06,,,,71.0
132,train,0.014206,7.814e-06,,,,71.6
133,train,0.013626,7.022e-06,,,,72.1
134,train,0.012887,6.272e-06,,,,72.7
135,train,0.014108,5.562e-06,,,,73.2
136,train,0.024777,4.894e-06,,,,73.7
137,train,0.015766,4.268e-06,,,,74.3
138,train,0.019385,3.684e-06,,,,74.8
139,train,0.023591,3.142e-06,,,,75.3
140,train,0.018588,2.642e-06,,,,75.8
141,train,0.021331,2.185e-06,,,,76.4
142,train,0.019634,1.771e-06,,,,76.9
143,train,0.016426,1.400e-06,,,,77.4
144,train,0.017058,1.073e-06,,,,77.9
145,train,0.010327,7.885e-07,,,,78.5
146,train,0.013914,5.478e-07,,,,79.0
147,train,0.018831,3.507e-07,,,,79.5
148,train,0.025190,1.973e-07,,,,80.0
149,train,0.024996,8.772e-08,,,,80.6
150,train,0.009281,2.193e-08,,,,81.0
150,val,,,30.6134,30.2566,0.9104,86.6
