iter,split,loss,lr,cpsnr,psnr,ssim,time
386,train,0.009784,2.499e-05,,,,213.2
387,train,0.010753,2.457e-05,,,,213.8
388,train,0.020910,2.416e-05,,,,214.4
389,train,0.017532,2.376e-05,,,,214.9
390,train,0.015672,2.335e-05,,,,215.5
391,train,0.008083,2.295e-05,,,,216.0
392,train,0.015994,2.255e-05,,,,216.5
393,train,0.018554,2.215e-05,,,,217.0
394,train,0.016839,2.176e-05,,,,217.6
395,train,0.012179,2.137e-05,,,,218.1
396,train,0.011910,2.098e-05,,,,218.7
397,train,0.022335,2.060e-05,,,,219.3
398,train,0.009770,2.022e-05,,,,219.8
399,train,0.016688,1.984e-05,,,,220.3
400,train,0.011888,1.947e-05,,,,220.9
401,train,0.014604,1.910e-05,,,,221.4
402,train,0.011370,1.873e-05,,,,222.0
403,train,0.018058,1.837e-05,,,,222.5
404,train,0.015056,1.800e-05,,,,223.1
405,train,0.010450,1.765e-05,,,,223.6
406,train,0.009914,1.729e-05,,,,224.2
407,train,0.016687,1.694e-05,,,,224.7
408,train,0.017395,1.659e-05,,,,225.3
409,train,0.015511,1.625e-05,,,,225.8
410,train,0.012375,1.591e-05,,,,226.3
411,train,0.009898,1.557e-05,,,,226.8
412,train,0.013528,1.523e-05,,,,227.4
413,train,0.013348,1.490e-05,,,,227.9
414,train,0.014038,1.457e-05,,,,228.5
415,train,0.011784,1.425e-05,,,,229.0
416,train,0.012405,1.393e-05,,,,229.6
417,train,0.010545,1.361e-05,,,,230.1
418,train,0.014423,1.329e-05,,,,230.6
419,train,0.017341,1.298e-05,,,,231.1
420,train,0.013873,1.267e-05,,,,231.7
421,train,0.013125,1.237e-05,,,,232.2
422,train,0.016522,1.207e-05,,,,232.7
423,train,0.008542,1.177e-05,,,,233.3
424,train,0.014465,1.148e-05,,,,233.8
425,train,0.011433,1.119e-05,,,,234.3
426,train,0.019419,1.090e-05,,,,234.9
427,train,0.032216,1.062e-05,,,,235.4
428,train,0.013278,1.034e-05,,,,236.0
429,train,0.018475,1.006e-05,,,,236.4
430,train,0.011015,9.787e-06,,,,237.0
431,train,0.016158,9.517e-06,,,,237.5
432,train,0.010715,9.252e-06,,,,238.1
433,train,0.011890,8.989e-06,,,,238.6
434,train,0.011198,8.731e-06,,,,239.1
435,train,0.008823,8.476e-06,,,,239.7
436,train,0.018710,8.225e-06,,,,240.2
437,train,0.010404,7.977e-06,,,,240.8
438,train,0.010394,7.733e-06,,,,241.3
439,train,0.009218,7.492e-06,,,,241.9
440,train,0.014198,7.255e-06,,,,242.5
441,train,0.010636,7.022e-06,,,,243.0
442,train,0.015106,6.793e-06,,,,243.5
443,train,0.006761,6.567e-06,,,,244.1
444,train,0.012737,6.345e-06,,,,244.6
445,train,0.010039,6.127e-06,,,,245.2
446,train,0.014354,5.912e-06,,,,245.8
447,train,0.017442,5.701e-06,,,,246.3
448,train,0.016868,5.494e-06,,,,246.8
449,train,0.016197,5.290e-06,,,,247.3
450,train,0.014760,5.090e-06,,,,247.8
451,train,0.010263,4.894e-06,,,,248.5
452,train,0.018359,4.702e-06,,,,249.0
453,train,0.007363,4.514e-06,,,,249.6
454,train,0.012540,4.329e-06,,,,250.1
455,train,0.010225,4.148e-06,,,,250.6
456,train,0.018473,3.971e-06,,,,251.2
457,train,0.012376,3.797e-06,,,,251.8
458,train,0.011685,3.628e-06,,,,252.4
459,train,0.011906,3.462e-06,,,,253.0
460,train,0.012776,3.300e-06,,,,253.5
461,train,0.018875,3.142e-06,,,,254.1
462,train,0.013225,2.987e-06,,,,254.5
463,train,0.011920,2.837e-06,,,,255.1
464,train,0.018301,2.690e-06,,,,255.6
